lv1,lv2,lvrel,att1,att2,attrel,tech1,tech2,techrel,n1,n2,nrel,wp1,wp2,wprel,y
19.0,11.0,1.73,7680.0,1296.0,5.93,9.0,5.0,1.8,1,1,1.0,1.0,1.0,1.0,1.0
12.0,11.0,1.09,1960.0,2468.0,0.79,5.0,5.0,1.0,1,2,0.5,1.8199999999999998,1.0,1.82,0.0
8.0,14.5,0.55,1080.0,2848.33,0.38,4.0,6.67,0.6,1,6,0.17,1.0,1.8,0.56,0.0
1.0,12.0,0.08,180.0,2268.0,0.08,1.0,5.0,0.2,1,1,1.0,1.0,1.0,1.0,0.0
17.0,8.75,1.94,4536.0,1625.5,2.79,8.0,4.25,1.88,1,8,0.12,1.0,2.26,0.44,0.0
18.0,4.0,4.5,3696.0,360.0,10.27,1.0,2.0,0.5,1,1,1.0,1.0,1.0,1.0,1.0
10.43,13.25,0.79,1322.86,2714.0,0.49,1.0,6.12,0.16,7,8,0.88,2.1399999999999997,2.3600000000000003,0.91,0.0
2.0,14.0,0.14,240.0,2352.0,0.1,1.0,6.0,0.17,1,1,1.0,1.0,1.0,1.0,0.0
18.0,10.83,1.66,3696.0,1720.67,2.15,8.0,5.0,1.6,1,6,0.17,1.0,1.78,0.56,0.0
17.0,3.5,4.86,2816.0,405.0,6.95,1.0,2.0,0.5,1,2,0.5,1.0,1.0,1.0,1.0
12.29,7.0,1.76,2174.43,887.25,2.45,5.71,1.0,5.71,7,4,1.75,1.0,1.0,1.0,1.0
6.0,7.0,0.86,480.0,576.0,0.83,3.0,1.0,3.0,1,1,1.0,1.0,1.8900000000000001,0.53,0.0
14.0,17.0,0.82,2016.0,4704.0,0.43,6.0,8.0,0.75,1,1,1.0,1.8399999999999999,1.0,1.84,0.0
12.0,14.0,0.86,1575.0,2240.0,0.7,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,0.0
8.0,7.86,1.02,840.0,1224.29,0.69,1.0,1.0,1.0,1,7,0.14,1.0,1.0,1.0,0.0
20.0,1.0,20.0,5040.0,192.0,26.25,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0
9.0,11.0,0.82,864.0,2414.67,0.36,4.0,5.33,0.75,1,3,0.33,1.0,1.8199999999999998,0.55,0.0
15.0,17.0,0.88,3456.0,4312.0,0.8,7.0,8.0,0.88,1,1,1.0,1.0,1.0,1.0,0.0
5.0,11.5,0.43,500.0,1772.0,0.28,3.0,5.25,0.57,1,4,0.25,1.0,1.76,0.57,0.0
1.0,11.0,0.09,192.0,2016.0,0.1,1.0,5.0,0.2,1,1,1.0,1.0,1.0,1.0,0.0
3.0,7.5,0.4,320.0,1211.75,0.26,2.0,3.75,0.53,1,4,0.25,1.0,1.92,0.52,0.0
11.0,11.0,1.0,2228.0,3287.5,0.68,5.0,5.25,0.95,3,4,0.75,1.0,1.0,1.0,0.0
4.0,14.0,0.29,360.0,2352.0,0.15,2.0,1.0,2.0,1,1,1.0,1.0,1.0,1.0,0.0
12.0,9.0,1.33,2308.0,1080.0,2.14,5.67,4.0,1.42,3,2,1.5,2.1399999999999997,1.0,2.14,1.0
6.0,2.0,3.0,750.0,240.0,3.12,3.0,1.0,3.0,1,1,1.0,1.0,1.0,1.0,1.0
14.0,2.0,7.0,3024.0,225.0,13.44,6.0,1.0,6.0,1,1,1.0,1.8,1.0,1.8,1.0
18.0,20.0,0.9,4320.0,6552.0,0.66,8.0,9.0,0.89,1,1,1.0,1.0,1.0,1.0,0.0
12.86,8.0,1.61,2237.43,840.0,2.66,6.0,4.0,1.5,7,1,7.0,1.0,1.0,1.0,1.0
1.0,4.0,0.25,192.0,400.0,0.48,1.0,2.0,0.5,1,1,1.0,1.8900000000000001,1.0,1.89,1.0
1.0,5.0,0.2,180.0,420.0,0.43,1.0,3.0,0.33,1,1,1.0,1.0,1.0,1.0,0.0
16.0,5.0,3.2,2772.0,480.0,5.78,7.0,3.0,2.33,1,1,1.0,1.0,1.0,1.0,1.0
6.0,11.0,0.55,600.0,2700.0,0.22,3.0,5.0,0.6,1,2,0.5,1.0,1.0,1.0,0.0
3.0,11.0,0.27,384.0,1536.0,0.25,2.0,5.0,0.4,1,1,1.0,1.0,1.0,1.0,0.0
12.25,8.14,1.5,2188.0,1200.29,1.82,5.75,3.86,1.49,4,7,0.57,2.16,2.21,0.98,0.0
13.0,12.75,1.02,2400.0,2700.0,0.89,6.0,5.75,1.04,1,4,0.25,1.0,1.0,1.0,0.0
10.33,5.5,1.88,1990.0,660.0,3.02,5.33,2.5,2.13,3,2,1.5,1.88,1.0,1.88,1.0
7.67,15.0,0.51,804.0,2601.67,0.31,3.67,1.0,3.67,3,3,1.0,1.8900000000000001,1.0,1.89,0.0
13.0,16.0,0.81,3240.0,5120.0,0.63,6.0,7.0,0.86,1,1,1.0,1.0,1.8900000000000001,0.53,0.0
4.0,12.6,0.32,480.0,2493.6,0.19,2.0,6.0,0.33,1,5,0.2,1.0,1.0,1.0,0.0
1.0,20.0,0.05,192.0,5040.0,0.04,1.0,9.0,0.11,1,1,1.0,1.0,1.0,1.0,0.0
1.0,10.0,0.1,192.0,1120.0,0.17,1.0,4.0,0.25,1,1,1.0,1.0,1.0,1.0,0.0
19.0,8.0,2.38,4200.0,840.0,5.0,1.0,4.0,0.25,1,1,1.0,1.0,1.0,1.0,1.0
4.0,11.0,0.36,384.0,1890.0,0.2,2.0,5.0,0.4,1,1,1.0,1.0,1.0,1.0,0.0
5.0,7.0,0.71,480.0,756.0,0.63,3.0,3.6,0.83,1,5,0.2,1.0,1.0,1.0,0.0
13.0,18.0,0.72,1620.0,3696.0,0.44,6.0,1.0,6.0,1,1,1.0,1.0,1.0,1.0,0.0
1.0,20.0,0.05,180.0,4800.0,0.04,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,0.0
4.0,3.0,1.33,354.0,279.0,1.27,2.5,2.0,1.25,2,2,1.0,1.0,1.0,1.0,1.0
16.0,12.0,1.33,2592.0,1568.0,1.65,7.0,5.0,1.4,1,1,1.0,1.0,1.0,1.0,1.0
8.0,20.0,0.4,1008.0,4212.0,0.24,4.0,9.0,0.44,1,1,1.0,1.78,1.0,1.78,0.0
11.0,4.0,2.75,1260.0,480.0,2.62,5.0,2.0,2.5,1,1,1.0,1.0,1.0,1.0,1.0
14.33,14.67,0.98,2881.33,3161.33,0.91,6.33,6.67,0.95,6,3,2.0,1.0,1.0,1.0,1.0
17.0,11.0,1.55,4158.0,1750.0,2.38,8.0,5.0,1.6,1,1,1.0,1.0,1.0,1.0,1.0
13.0,10.0,1.3,1960.0,1617.0,1.21,1.0,1.0,1.0,1,3,0.33,1.0,1.0,1.0,0.0
15.0,1.0,15.0,2520.0,192.0,13.12,7.0,1.0,7.0,1,1,1.0,1.0,1.0,1.0,1.0
1.0,13.0,0.08,180.0,2880.0,0.06,1.0,6.0,0.17,1,1,1.0,1.0,1.0,1.0,0.0
8.0,18.0,0.44,1200.0,3500.0,0.34,4.0,1.0,4.0,1,1,1.0,1.0,1.0,1.0,0.0
8.0,12.33,0.65,900.0,2274.0,0.4,4.0,1.0,4.0,1,3,0.33,1.88,1.9,0.99,0.0
4.0,11.0,0.36,375.0,1440.0,0.26,2.0,5.0,0.4,1,1,1.0,1.0,1.0,1.0,0.0
13.71,10.86,1.26,3053.71,1419.14,2.15,6.29,1.0,6.29,7,7,1.0,2.2,1.88,1.17,1.0
6.33,15.0,0.42,742.0,2551.5,0.29,1.0,1.0,1.0,6,2,3.0,1.0,1.0,1.0,1.0
12.0,7.5,1.6,2296.0,1036.0,2.22,5.67,3.5,1.62,3,4,0.75,1.0,1.9,0.53,1.0
6.0,14.0,0.43,600.0,2846.67,0.21,3.0,6.33,0.47,1,6,0.17,1.0,1.0,1.0,0.0
12.0,5.0,2.4,1680.0,600.0,2.8,5.0,3.0,1.67,1,1,1.0,1.0,1.0,1.0,1.0
4.25,15.0,0.28,525.0,2824.67,0.19,2.5,1.0,2.5,4,3,1.33,1.0,1.0,1.0,0.0
11.67,10.57,1.1,2312.67,2636.0,0.88,1.0,5.14,0.19,6,7,0.86,1.8399999999999999,1.78,1.03,0.0
14.6,11.86,1.23,3135.6,2219.43,1.41,6.6,5.57,1.18,5,7,0.71,1.0,1.8399999999999999,0.54,0.0
17.0,9.12,1.86,3528.0,1415.62,2.49,8.0,1.0,8.0,1,8,0.12,1.0,2.17,0.46,0.0
13.0,11.67,1.11,2304.0,2113.33,1.09,6.0,1.0,6.0,1,3,0.33,1.0,1.0,1.0,0.0
6.0,14.0,0.43,768.0,2592.0,0.3,3.0,6.0,0.5,1,1,1.0,1.0,1.0,1.0,0.0
11.0,7.0,1.57,1470.0,960.0,1.53,5.0,4.0,1.25,1,1,1.0,1.0,1.0,1.0,1.0
17.0,4.0,4.25,4410.0,384.0,11.48,8.0,2.0,4.0,1,1,1.0,1.9,1.0,1.9,1.0
2.0,8.67,0.23,240.0,1070.17,0.22,1.0,1.0,1.0,1,6,0.17,1.0,1.0,1.0,0.0
20.0,6.0,3.33,5040.0,840.0,6.0,1.0,3.0,0.33,1,1,1.0,1.0,1.0,1.0,1.0
19.0,9.86,1.93,5400.0,1576.71,3.42,9.0,4.71,1.91,1,7,0.14,1.8900000000000001,1.8900000000000001,1.0,0.0
20.0,13.25,1.51,6048.0,2017.5,3.0,9.0,1.0,9.0,1,4,0.25,1.0,1.8199999999999998,0.55,0.0
10.0,5.0,2.0,1260.0,384.0,3.28,1.0,3.0,0.33,1,1,1.0,1.0,1.0,1.0,1.0
10.0,17.0,0.59,1848.0,3024.0,0.61,5.0,8.0,0.62,2,1,2.0,1.0,1.8199999999999998,0.55,1.0
9.71,10.0,0.97,1524.0,1535.0,0.99,4.43,1.0,4.43,7,6,1.17,2.1,2.33,0.9,1.0
20.0,19.0,1.05,6480.0,4410.0,1.47,9.0,9.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0
10.0,12.0,0.83,1620.0,1890.0,0.86,4.0,1.0,4.0,1,2,0.5,1.0,1.0,1.0,0.0
9.67,11.5,0.84,1626.0,2445.0,0.67,1.0,5.17,0.19,3,6,0.5,1.0,1.8900000000000001,0.53,0.0
12.0,7.67,1.56,1536.0,1170.0,1.31,5.0,3.33,1.5,1,3,0.33,1.0,1.92,0.52,0.0
17.0,16.0,1.06,3430.0,3024.0,1.13,8.0,7.0,1.14,1,1,1.0,1.0,1.0,1.0,0.0
14.0,4.0,3.5,2100.0,400.0,5.25,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0
11.0,16.0,0.69,1680.0,2940.0,0.57,5.0,7.0,0.71,1,1,1.0,1.0,1.0,1.0,0.0
18.0,1.0,18.0,3080.0,162.0,19.01,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0
4.0,7.0,0.57,288.0,630.0,0.46,2.0,1.0,2.0,1,1,1.0,1.88,1.0,1.88,0.0
10.0,5.0,2.0,1152.0,712.5,1.62,4.0,3.0,1.33,1,2,0.5,1.0,1.0,1.0,0.0
10.5,7.0,1.5,1923.0,1068.33,1.8,1.0,3.33,0.3,4,3,1.33,1.8199999999999998,1.0,1.82,1.0
11.0,5.0,2.2,1152.0,432.0,2.67,1.0,3.0,0.33,1,1,1.0,1.78,1.0,1.78,1.0
19.0,3.0,6.33,4410.0,360.0,12.25,9.0,2.0,4.5,1,1,1.0,1.8900000000000001,1.0,1.89,1.0
11.43,8.4,1.36,2024.0,1076.4,1.88,5.14,3.8,1.35,7,5,1.4,1.8900000000000001,1.0,1.89,1.0
1.0,14.29,0.07,192.0,3042.43,0.06,1.0,6.43,0.16,1,7,0.14,1.0,1.0,1.0,0.0
13.0,12.25,1.06,2996.67,2623.5,1.14,5.67,5.75,0.99,3,4,0.75,1.8900000000000001,1.0,1.89,0.0
9.0,2.0,4.5,1080.0,240.0,4.5,4.0,1.0,4.0,1,1,1.0,1.0,1.0,1.0,1.0
5.0,13.33,0.38,480.0,1811.33,0.26,3.0,6.0,0.5,1,3,0.33,1.8900000000000001,1.0,1.89,0.0
9.83,14.0,0.7,1692.5,2799.0,0.6,4.67,6.4,0.73,6,5,1.2,1.8399999999999999,1.0,1.84,0.0
17.0,3.0,5.67,2340.0,288.0,8.12,8.0,1.0,8.0,1,1,1.0,1.0,1.0,1.0,1.0
16.0,9.0,1.78,3840.0,1136.0,3.38,7.0,1.0,7.0,1,3,0.33,1.0,1.0,1.0,0.0
8.33,7.0,1.19,1211.0,1109.4,1.09,4.0,3.6,1.11,6,5,1.2,1.0,1.76,0.57,1.0
11.4,7.5,1.52,1567.2,1090.0,1.44,5.0,3.5,1.43,5,2,2.5,1.8,1.8900000000000001,0.95,1.0
14.0,10.0,1.4,2835.0,1620.0,1.75,6.0,4.0,1.5,1,1,1.0,1.0,1.0,1.0,1.0
14.0,15.0,0.93,2400.0,2400.0,1.0,6.0,7.0,0.86,1,1,1.0,1.0,1.0,1.0,1.0
19.0,5.0,3.8,4480.0,450.0,9.96,9.0,3.0,3.0,1,1,1.0,1.0,1.0,1.0,1.0
2.0,6.0,0.33,240.0,540.0,0.44,1.0,3.0,0.33,1,1,1.0,1.0,1.0,1.0,0.0
3.0,10.0,0.3,320.0,1470.0,0.22,1.0,4.0,0.25,1,1,1.0,1.0,1.0,1.0,0.0
5.0,20.0,0.25,480.0,4356.0,0.11,3.0,9.0,0.33,1,1,1.0,1.0,1.0,1.0,0.0
10.14,11.29,0.9,1691.0,2200.43,0.77,1.0,5.0,0.2,7,7,1.0,1.0,1.8399999999999999,0.54,0.0
6.0,7.0,0.86,800.0,960.0,0.83,3.0,4.0,0.75,1,1,1.0,1.0,1.0,1.0,0.0
19.0,10.14,1.87,4536.0,1616.71,2.81,9.0,4.71,1.91,1,7,0.14,1.0,1.8,0.56,0.0
3.0,8.0,0.38,300.0,875.0,0.34,2.0,4.0,0.5,1,1,1.0,1.0,1.0,1.0,0.0
16.0,11.62,1.38,2940.0,2283.88,1.29,7.0,5.38,1.3,1,8,0.12,1.0,1.0,1.0,0.0
6.5,9.0,0.72,900.0,1538.33,0.59,3.0,4.17,0.72,2,6,0.33,1.0,1.8900000000000001,0.53,0.0
5.0,9.75,0.51,500.0,1559.0,0.32,3.0,4.5,0.67,1,4,0.25,1.8,1.0,1.8,0.0
3.0,8.14,0.37,360.0,1103.71,0.33,2.0,3.71,0.54,1,7,0.14,1.0,2.23,0.45,0.0
1.0,13.0,0.08,192.0,1248.0,0.15,1.0,6.0,0.17,1,1,1.0,1.0,1.76,0.57,0.0
18.0,12.67,1.42,4680.0,2706.0,1.73,8.0,6.0,1.33,1,3,0.33,1.0,1.0,1.0,0.0
4.0,13.0,0.31,400.0,1800.0,0.22,2.0,1.0,2.0,1,1,1.0,1.0,1.0,1.0,0.0
6.0,9.0,0.67,525.0,1400.0,0.38,3.0,4.0,0.75,1,1,1.0,1.0,1.0,1.0,0.0
4.0,12.0,0.33,315.0,1750.0,0.18,1.0,5.0,0.2,1,1,1.0,1.0,1.0,1.0,0.0
9.0,6.6,1.36,1791.0,1189.2,1.51,1.0,3.2,0.31,2,5,0.4,1.0,1.8,0.56,0.0
17.0,9.4,1.81,3430.0,1263.0,2.72,8.0,4.4,1.82,1,5,0.2,1.0,1.87,0.53,0.0
8.0,10.5,0.76,953.25,1598.17,0.6,1.0,4.83,0.21,8,6,1.33,1.0,1.0,1.0,1.0
19.0,8.5,2.24,5760.0,1005.0,5.73,9.0,4.0,2.25,1,2,0.5,1.0,1.0,1.0,1.0
9.2,10.75,0.86,1183.2,1332.5,0.89,1.0,1.0,1.0,5,4,1.25,1.0,1.8399999999999999,0.54,1.0
17.0,5.67,3.0,6048.0,638.33,9.47,8.0,3.0,2.67,1,3,0.33,1.0,1.8399999999999999,0.54,1.0
2.0,15.0,0.13,240.0,2310.0,0.1,1.0,1.0,1.0,1,1,1.0,1.76,1.0,1.76,0.0
16.0,8.29,1.93,2800.0,1418.29,1.97,1.0,4.0,0.25,1,7,0.14,1.0,1.0,1.0,0.0
13.0,13.17,0.99,1890.0,2315.67,0.82,1.0,1.0,1.0,2,6,0.33,1.0,1.0,1.0,0.0
14.0,11.0,1.27,2610.88,1673.0,1.56,1.0,1.0,1.0,8,2,4.0,1.9,1.0,1.9,1.0
8.2,9.33,0.88,1153.0,1164.0,0.99,4.0,4.33,0.92,5,3,1.67,1.0,1.0,1.0,1.0
11.8,5.75,2.05,1632.0,802.5,2.03,5.4,3.0,1.8,5,4,1.25,1.0,1.0,1.0,1.0
10.0,13.2,0.76,1500.0,2781.0,0.54,4.0,6.2,0.65,1,5,0.2,1.0,1.0,1.0,0.0
3.0,11.0,0.27,360.0,1440.0,0.25,2.0,5.0,0.4,1,1,1.0,1.0,1.0,1.0,0.0
15.0,5.0,3.0,3360.0,378.0,8.89,7.0,3.0,2.33,1,1,1.0,1.0,1.94,0.52,1.0
12.33,12.0,1.03,2005.33,1852.0,1.08,5.67,5.25,1.08,6,4,1.5,1.8900000000000001,1.0,1.89,1.0
3.0,11.25,0.27,288.0,1868.88,0.15,2.0,1.0,2.0,1,8,0.12,1.0,1.8,0.56,0.0
11.0,11.0,1.0,1350.0,2160.0,0.62,5.0,5.0,1.0,1,1,1.0,1.8399999999999999,1.0,1.84,0.0
12.5,8.38,1.49,2160.0,1390.38,1.55,5.5,4.0,1.38,2,8,0.25,1.0,2.21,0.45,0.0
10.5,4.62,2.27,1569.75,545.75,2.88,5.0,2.38,2.1,4,8,0.5,1.0,1.9,0.53,0.0
1.0,10.0,0.1,180.0,792.0,0.23,1.0,4.0,0.25,1,1,1.0,1.9,1.0,1.9,0.0
20.0,2.0,10.0,4928.0,240.0,20.53,9.0,1.0,9.0,1,1,1.0,1.0,1.0,1.0,1.0
2.0,13.14,0.15,240.0,2796.86,0.09,1.0,6.0,0.17,1,7,0.14,1.0,1.92,0.52,0.0
19.0,2.0,9.5,4374.0,240.0,18.23,9.0,1.0,9.0,1,1,1.0,1.8399999999999999,1.0,1.84,1.0
17.0,3.0,5.67,3150.0,320.0,9.84,1.0,2.0,0.5,1,1,1.0,1.94,1.0,1.94,1.0
15.0,13.0,1.15,2310.0,2304.0,1.0,7.0,6.0,1.17,1,1,1.0,1.0,1.0,1.0,1.0
9.0,3.0,3.0,896.0,300.0,2.99,4.0,2.0,2.0,1,1,1.0,1.0,1.0,1.0,1.0
6.33,9.0,0.7,696.0,1770.5,0.39,3.0,4.38,0.68,3,8,0.38,1.0,1.92,0.52,0.0
19.0,16.0,1.19,5600.0,3136.0,1.79,9.0,1.0,9.0,1,1,1.0,1.0,1.0,1.0,1.0
12.0,8.0,1.5,1680.0,648.0,2.59,1.0,4.0,0.25,1,1,1.0,1.0,1.0,1.0,1.0
14.0,7.0,2.0,2436.0,631.67,3.86,6.0,1.0,6.0,3,3,1.0,1.0,1.0,1.0,1.0
14.0,18.0,0.78,2880.0,3520.0,0.82,6.0,1.0,6.0,1,1,1.0,1.0,1.0,1.0,0.0
20.0,12.62,1.58,5040.0,2474.0,2.04,9.0,5.75,1.57,1,8,0.12,1.0,1.0,1.0,0.0
4.0,9.8,0.41,384.0,1458.4,0.26,2.0,4.6,0.43,1,5,0.2,1.0,1.0,1.0,0.0
16.0,12.0,1.33,3021.2,3188.0,0.95,1.0,5.33,0.19,5,3,1.67,1.0,1.9,0.53,1.0
6.0,3.0,2.0,625.0,300.0,2.08,3.0,2.0,1.5,1,1,1.0,1.0,1.0,1.0,0.0
10.0,10.0,1.0,2000.0,1200.0,1.67,4.0,1.0,4.0,1,1,1.0,1.0,1.0,1.0,1.0
17.0,1.0,17.0,4000.0,180.0,22.22,8.0,1.0,8.0,1,1,1.0,1.0,1.0,1.0,1.0
10.0,13.5,0.74,1733.0,2570.0,0.67,4.5,6.0,0.75,4,6,0.67,1.94,1.8900000000000001,1.03,0.0
1.0,16.0,0.06,180.0,2700.0,0.07,1.0,7.0,0.14,1,1,1.0,1.0,1.0,1.0,0.0
10.0,13.0,0.77,1346.4,2234.25,0.6,1.0,1.0,1.0,5,8,0.62,1.77,1.97,0.9,0.0
2.0,19.0,0.11,240.0,4410.0,0.05,1.0,1.0,1.0,1,1,1.0,1.0,1.9,0.53,0.0
18.0,8.5,2.12,4620.0,1276.5,3.62,8.0,4.25,1.88,1,4,0.25,1.0,1.0,1.0,0.0
5.0,11.0,0.45,540.0,1470.0,0.37,3.0,1.0,3.0,1,1,1.0,1.0,1.0,1.0,0.0
6.0,3.0,2.0,700.0,300.0,2.33,3.0,2.0,1.5,1,1,1.0,1.0,1.0,1.0,1.0
6.0,16.0,0.38,480.0,4032.0,0.12,3.0,7.0,0.43,1,1,1.0,1.0,1.0,1.0,0.0
11.0,8.5,1.29,1800.0,888.0,2.03,5.0,1.0,5.0,1,2,0.5,1.0,1.0,1.0,0.0
17.0,12.25,1.39,3080.0,2634.0,1.17,8.0,5.75,1.39,1,4,0.25,1.0,1.0,1.0,0.0
10.0,17.0,0.59,1512.0,3840.0,0.39,4.0,8.0,0.5,1,1,1.0,1.0,1.0,1.0,0.0
1.0,10.12,0.1,192.0,1931.5,0.1,1.0,4.75,0.21,1,8,0.12,1.0,2.3,0.43,0.0
3.0,1.0,3.0,270.0,180.0,1.5,2.0,1.0,2.0,1,1,1.0,1.78,1.0,1.78,1.0
20.0,15.0,1.33,5103.0,3402.0,1.5,9.0,7.0,1.29,1,1,1.0,1.0,1.92,0.52,1.0
16.0,5.0,3.2,2695.0,500.0,5.39,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0
9.25,8.33,1.11,1478.0,1386.5,1.07,4.5,3.83,1.17,8,6,1.33,1.88,1.8900000000000001,0.99,1.0
12.0,8.0,1.5,2071.12,1147.88,1.8,5.5,1.0,5.5,8,8,1.0,1.78,2.15,0.83,1.0
17.0,19.0,0.89,2450.0,3456.0,0.71,1.0,1.0,1.0,1,1,1.0,1.0,1.92,0.52,0.0
5.0,20.0,0.25,480.0,4950.0,0.1,1.0,9.0,0.11,1,1,1.0,1.0,1.0,1.0,0.0
15.0,1.0,15.0,2646.0,180.0,14.7,7.0,1.0,7.0,1,1,1.0,1.0,1.0,1.0,1.0
13.4,9.5,1.41,2892.4,1512.0,1.91,6.0,4.5,1.33,5,2,2.5,1.0,1.0,1.0,1.0
2.0,9.0,0.22,216.0,1050.0,0.21,1.0,4.0,0.25,1,1,1.0,1.0,1.0,1.0,0.0
9.0,16.0,0.56,900.0,3600.0,0.25,1.0,7.0,0.14,1,1,1.0,1.9,1.0,1.9,0.0
3.0,8.75,0.34,300.0,1052.5,0.29,2.0,1.0,2.0,1,8,0.12,1.0,2.1799999999999997,0.46,0.0
7.2,5.25,1.37,885.0,565.0,1.57,3.6,2.75,1.31,5,4,1.25,1.0,1.0,1.0,1.0
10.0,17.0,0.59,1470.0,3024.0,0.49,4.0,8.0,0.5,1,1,1.0,1.0,1.0,1.0,0.0
9.33,9.43,0.99,1474.17,1335.71,1.1,4.33,4.29,1.01,6,7,0.86,1.0,1.0,1.0,1.0
16.0,10.0,1.6,2800.0,1470.0,1.9,7.0,4.0,1.75,1,1,1.0,1.0,1.0,1.0,1.0
15.0,20.0,0.75,3200.0,5040.0,0.63,7.0,9.0,0.78,1,1,1.0,1.0,1.0,1.0,0.0
12.5,7.0,1.79,2253.0,1411.43,1.6,1.0,3.43,0.29,4,7,0.57,1.0,1.94,0.52,0.0
15.0,17.0,0.88,2240.0,3402.0,0.66,7.0,1.0,7.0,1,1,1.0,1.78,1.0,1.78,1.0
9.83,11.5,0.85,2250.67,2647.83,0.85,4.67,5.33,0.88,6,6,1.0,1.0,1.0,1.0,0.0
19.0,18.0,1.06,5000.0,5184.0,0.96,9.0,8.0,1.12,1,1,1.0,1.0,1.0,1.0,0.0
3.0,5.0,0.6,300.0,432.0,0.69,2.0,1.0,2.0,1,1,1.0,1.0,1.0,1.0,0.0
15.0,12.0,1.25,3120.0,2304.0,1.35,7.0,5.0,1.4,1,1,1.0,1.0,1.0,1.0,1.0
12.0,15.0,0.8,1575.0,2520.0,0.62,5.0,7.0,0.71,1,1,1.0,1.0,1.0,1.0,0.0
16.0,16.0,1.0,3200.0,2880.0,1.11,7.0,7.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0
17.0,14.0,1.21,3080.0,2304.0,1.34,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0
11.0,10.0,1.1,1344.0,1080.0,1.24,5.0,4.0,1.25,1,1,1.0,1.0,1.0,1.0,1.0
13.0,13.29,0.98,2916.0,2235.43,1.3,6.0,1.0,6.0,1,7,0.14,1.0,1.8900000000000001,0.53,0.0
17.0,12.0,1.42,3360.0,1715.0,1.96,1.0,5.0,0.2,1,1,1.0,1.0,1.0,1.0,1.0
1.0,7.67,0.13,162.0,1475.67,0.11,1.0,1.0,1.0,1,3,0.33,1.0,1.0,1.0,0.0
11.0,13.0,0.85,1512.0,1440.0,1.05,5.0,6.0,0.83,1,1,1.0,1.0,1.0,1.0,1.0
13.0,9.0,1.44,1650.0,800.0,2.06,6.0,1.0,6.0,1,1,1.0,1.0,1.92,0.52,1.0
17.0,14.5,1.17,3360.0,4212.0,0.8,8.0,6.5,1.23,1,2,0.5,1.0,1.0,1.0,0.0
11.25,10.0,1.12,1870.5,1830.0,1.02,1.0,1.0,1.0,4,2,2.0,1.0,1.0,1.0,1.0
12.67,10.0,1.27,2616.83,2224.0,1.18,5.83,4.75,1.23,6,4,1.5,1.88,1.8900000000000001,0.99,1.0
4.0,15.0,0.27,480.0,2430.0,0.2,2.0,1.0,2.0,1,1,1.0,1.0,1.0,1.0,0.0
1.0,2.0,0.5,192.0,256.0,0.75,1.0,1.0,1.0,1,1,1.0,1.0,1.9,0.53,0.0
12.38,10.8,1.15,1934.75,1876.8,1.03,1.0,5.0,0.2,8,5,1.6,1.0,1.0,1.0,1.0
4.5,11.5,0.39,492.0,2528.33,0.19,2.5,5.33,0.47,4,6,0.67,1.0,1.97,0.51,0.0
19.0,13.75,1.38,4410.0,2475.25,1.78,9.0,6.38,1.41,1,8,0.12,1.0,1.0,1.0,0.0
9.0,5.25,1.71,864.0,547.5,1.58,4.0,1.0,4.0,1,4,0.25,1.0,1.8,0.56,0.0
10.0,2.0,5.0,1176.0,240.0,4.9,4.0,1.0,4.0,1,1,1.0,1.0,1.0,1.0,1.0
7.0,3.5,2.0,900.0,344.0,2.62,4.0,2.25,1.78,1,4,0.25,1.0,1.0,1.0,0.0
13.2,10.0,1.32,2870.4,1260.0,2.28,6.0,4.0,1.5,5,1,5.0,1.0,1.0,1.0,1.0
7.5,5.33,1.41,702.0,520.0,1.35,4.0,1.0,4.0,2,3,0.67,1.0,1.0,1.0,0.0
18.0,5.0,3.6,3850.0,500.0,7.7,8.0,3.0,2.67,1,1,1.0,1.0,1.0,1.0,1.0
20.0,14.0,1.43,4620.0,2352.0,1.96,1.0,6.0,0.17,1,1,1.0,1.0,1.0,1.0,1.0
8.0,9.88,0.81,960.0,1938.38,0.5,4.0,4.62,0.87,1,8,0.12,1.9,1.0,1.9,0.0
4.0,3.0,1.33,480.0,384.0,1.25,2.0,2.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0
14.0,8.29,1.69,2160.0,1095.43,1.97,6.0,3.86,1.55,1,7,0.14,1.0,1.77,0.56,0.0
7.14,1.0,7.14,820.71,192.0,4.27,1.0,1.0,1.0,7,1,7.0,1.0,1.0,1.0,1.0
7.0,8.29,0.84,750.0,1166.29,0.64,1.0,1.0,1.0,1,7,0.14,1.0,1.0,1.0,0.0
18.0,18.0,1.0,3696.0,4032.0,0.92,8.0,8.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0
3.0,8.2,0.37,300.0,1280.4,0.23,2.0,1.0,2.0,1,5,0.2,1.0,1.8900000000000001,0.53,0.0
