lv1,lv2,lvrel,att1,att2,attrel,tech1,tech2,techrel,n1,n2,nrel,y
8.0,4.0,2.0,720.0,512.0,1.41,4.0,2.0,2.0,1,1,1.0,0.0
7.0,17.0,0.41,640.0,4050.0,0.16,1.0,8.0,0.12,1,1,1.0,0.0
12.0,9.0,1.33,1620.0,945.0,1.71,5.0,4.0,1.25,1,1,1.0,1.0
16.0,6.0,2.67,2916.0,600.0,4.86,7.0,1.0,7.0,1,1,1.0,1.0
9.0,6.0,1.5,1260.0,600.0,2.1,4.0,3.0,1.33,1,1,1.0,1.0
9.0,11.12,0.81,1200.0,2131.25,0.56,4.0,5.25,0.76,1,8,0.12,0.0
1.0,9.86,0.1,180.0,1600.43,0.11,1.0,4.43,0.23,1,7,0.14,0.0
7.6,11.5,0.66,1178.4,1620.0,0.73,3.4,1.0,3.4,5,2,2.5,1.0
17.0,4.0,4.25,4200.0,400.0,10.5,8.0,2.0,4.0,1,1,1.0,1.0
8.0,20.0,0.4,864.0,5184.0,0.17,4.0,9.0,0.44,1,1,1.0,0.0
20.0,13.25,1.51,5460.0,2755.25,1.98,9.0,1.0,9.0,1,4,0.25,0.0
12.0,12.2,0.98,1680.0,2243.2,0.75,5.0,5.6,0.89,1,5,0.2,0.0
15.0,13.0,1.15,2688.0,2160.0,1.24,1.0,6.0,0.17,1,1,1.0,1.0
2.0,9.0,0.22,216.0,2145.86,0.1,1.0,4.29,0.23,1,7,0.14,0.0
20.0,16.67,1.2,5040.0,2989.33,1.69,1.0,7.67,0.13,1,3,0.33,0.0
8.0,5.0,1.6,900.0,540.0,1.67,4.0,3.0,1.33,1,1,1.0,1.0
19.0,18.0,1.06,4032.0,4620.0,0.87,1.0,8.0,0.12,1,1,1.0,1.0
5.0,16.0,0.31,560.0,4032.0,0.14,3.0,7.0,0.43,1,1,1.0,0.0
8.62,19.0,0.45,1363.0,3850.0,0.35,4.0,9.0,0.44,8,1,8.0,1.0
12.2,9.17,1.33,2102.0,1465.33,1.43,5.6,4.17,1.34,5,6,0.83,1.0
8.0,18.0,0.44,784.0,5040.0,0.16,4.0,8.0,0.5,1,1,1.0,0.0
4.0,6.6,0.61,360.0,1324.4,0.27,2.0,3.2,0.62,1,5,0.2,0.0
16.0,1.0,16.0,3780.0,192.0,19.69,7.0,1.0,7.0,1,1,1.0,1.0
1.0,13.57,0.07,192.0,2503.43,0.08,1.0,6.14,0.16,1,7,0.14,0.0
2.0,9.38,0.21,240.0,1520.25,0.16,1.0,4.5,0.22,1,8,0.12,0.0
10.0,14.0,0.71,1440.0,3111.0,0.46,4.0,6.5,0.62,1,6,0.17,0.0
11.0,3.0,3.67,1440.0,288.0,5.0,5.0,2.0,2.5,1,1,1.0,1.0
10.5,8.71,1.21,1593.67,1572.29,1.01,4.83,4.29,1.13,6,7,0.86,1.0
12.0,18.0,0.67,1584.0,3969.0,0.4,5.0,8.0,0.62,1,1,1.0,0.0
3.0,12.0,0.25,252.0,1944.0,0.13,1.0,5.0,0.2,1,1,1.0,0.0
9.0,8.75,1.03,1669.33,1470.5,1.14,4.17,4.0,1.04,6,4,1.5,1.0
10.25,11.0,0.93,1238.75,1296.0,0.96,4.75,5.0,0.95,4,1,4.0,1.0
10.0,3.0,3.33,1200.0,300.0,4.0,1.0,1.0,1.0,1,1,1.0,1.0
5.0,14.0,0.36,420.0,2100.0,0.2,1.0,6.0,0.17,1,1,1.0,0.0
2.0,18.0,0.11,256.0,4914.0,0.05,1.0,8.0,0.12,1,1,1.0,0.0
7.0,9.6,0.73,1299.33,1376.8,0.94,3.67,4.4,0.83,3,5,0.6,0.0
15.0,8.25,1.82,2772.0,1306.25,2.12,7.0,4.0,1.75,1,4,0.25,0.0
18.0,2.0,9.0,2925.0,216.0,13.54,8.0,1.0,8.0,1,1,1.0,1.0
14.0,18.0,0.78,1680.0,4320.0,0.39,6.0,8.0,0.75,1,1,1.0,0.0
11.0,9.83,1.12,2120.0,1686.67,1.26,5.33,4.33,1.23,6,6,1.0,1.0
16.0,12.5,1.28,3920.0,2689.17,1.46,7.0,5.83,1.2,1,6,0.17,0.0
9.0,8.0,1.12,1309.14,1094.67,1.2,4.140000000000001,4.0,1.04,7,3,2.33,1.0
2.0,2.0,1.0,240.0,240.0,1.0,1.0,1.0,1.0,1,1,1.0,1.0
10.0,5.0,2.0,1008.0,630.0,1.6,4.0,3.0,1.33,1,1,1.0,1.0
9.57,11.83,0.81,1781.71,2840.0,0.63,4.29,5.67,0.76,7,6,1.17,1.0
19.0,6.0,3.17,4410.0,576.0,7.66,9.0,3.0,3.0,1,1,1.0,1.0
3.0,10.0,0.3,300.0,1440.0,0.21,2.0,4.0,0.5,1,1,1.0,0.0
3.5,9.0,0.39,370.0,1478.4,0.25,2.0,4.2,0.48,2,5,0.4,0.0
3.0,9.43,0.32,300.0,1426.14,0.21,1.0,4.43,0.23,1,7,0.14,0.0
5.0,2.0,2.5,420.0,240.0,1.75,1.0,1.0,1.0,1,1,1.0,1.0
7.67,8.25,0.93,1426.67,1285.12,1.11,4.0,3.88,1.03,3,8,0.38,0.0
7.0,17.0,0.41,700.0,3080.0,0.23,4.0,8.0,0.5,1,1,1.0,0.0
11.0,17.0,0.65,1280.0,3168.0,0.4,1.0,1.0,1.0,1,1,1.0,0.0
16.0,6.0,2.67,3360.0,600.0,5.6,7.0,1.0,7.0,1,1,1.0,1.0
15.0,19.0,0.79,1008.0,4536.0,0.22,1.0,9.0,0.11,1,1,1.0,0.0
13.0,13.38,0.97,2646.0,2735.62,0.97,6.0,6.12,0.98,1,8,0.12,0.0
6.0,16.0,0.38,560.0,2160.0,0.26,3.0,7.0,0.43,1,1,1.0,0.0
10.0,2.0,5.0,1250.0,240.0,5.21,4.0,1.0,4.0,1,1,1.0,1.0
10.0,10.33,0.97,1412.0,1900.0,0.74,4.5,5.0,0.9,4,6,0.67,1.0
13.0,2.0,6.5,2592.0,216.0,12.0,6.0,1.0,6.0,1,1,1.0,1.0
6.29,12.2,0.52,824.86,2194.8,0.38,3.14,5.8,0.54,7,5,1.4,0.0
11.12,7.0,1.59,1949.0,803.0,2.43,5.0,3.5,1.43,8,4,2.0,1.0
14.0,20.0,0.7,2352.0,5184.0,0.45,6.0,9.0,0.67,1,1,1.0,0.0
18.0,11.0,1.64,3600.0,1800.0,2.0,8.0,5.0,1.6,1,1,1.0,1.0
11.0,4.0,2.75,2000.0,360.0,5.56,5.0,2.0,2.5,1,1,1.0,1.0
10.88,10.0,1.09,2623.12,1873.33,1.4,5.12,4.67,1.1,8,6,1.33,1.0
6.0,8.2,0.73,560.0,1596.4,0.35,1.0,4.0,0.25,1,5,0.2,0.0
19.0,13.14,1.45,4752.0,2860.71,1.66,9.0,6.0,1.5,1,7,0.14,0.0
13.0,13.0,1.0,2016.0,2450.0,0.82,6.0,6.0,1.0,1,1,1.0,0.0
15.0,6.0,2.5,3241.5,643.2,5.04,6.75,3.0,2.25,4,5,0.8,1.0
2.0,5.0,0.4,225.0,480.0,0.47,1.0,1.0,1.0,1,1,1.0,0.0
12.0,17.0,0.71,1620.0,3465.0,0.47,5.0,8.0,0.62,1,1,1.0,0.0
10.2,13.67,0.75,1629.2,2686.5,0.61,4.8,6.33,0.76,5,6,0.83,0.0
11.0,5.0,2.2,1400.0,750.0,1.87,5.0,3.0,1.67,1,1,1.0,1.0
1.0,18.0,0.06,192.0,4401.0,0.04,1.0,8.5,0.12,1,2,0.5,0.0
8.0,9.0,0.89,840.0,1000.0,0.84,1.0,1.0,1.0,1,1,1.0,1.0
16.0,11.67,1.37,4320.0,2500.0,1.73,7.0,5.5,1.27,1,6,0.17,0.0
7.33,8.67,0.85,1483.0,1279.83,1.16,3.33,3.83,0.87,3,6,0.5,0.0
9.0,10.62,0.85,1552.0,1878.88,0.83,4.12,5.12,0.8,8,8,1.0,1.0
9.0,14.0,0.64,1440.0,2240.0,0.64,4.0,6.0,0.67,1,1,1.0,0.0
2.0,7.0,0.29,240.0,900.0,0.27,1.0,4.0,0.25,1,1,1.0,0.0
9.0,7.0,1.29,1050.0,630.0,1.67,1.0,4.0,0.25,1,1,1.0,1.0
11.8,1.0,11.8,2470.4,180.0,13.72,5.2,1.0,5.2,5,1,5.0,1.0
5.0,1.0,5.0,480.0,162.0,2.96,3.0,1.0,3.0,1,1,1.0,1.0
14.0,12.0,1.17,2240.0,2042.0,1.1,1.0,1.0,1.0,1,6,0.17,0.0
17.0,6.0,2.83,3150.0,600.0,5.25,8.0,3.0,2.67,1,1,1.0,1.0
7.0,10.62,0.66,840.0,2051.38,0.41,4.0,4.88,0.82,1,8,0.12,0.0
19.0,3.0,6.33,5760.0,300.0,19.2,9.0,1.0,9.0,1,1,1.0,1.0
13.5,6.83,1.98,2448.0,688.0,3.56,6.0,1.0,6.0,2,6,0.33,0.0
18.0,6.25,2.88,4680.0,658.25,7.11,8.0,3.25,2.46,1,4,0.25,1.0
11.5,10.71,1.07,2004.0,1555.71,1.29,5.5,1.0,5.5,2,7,0.29,0.0
10.5,12.5,0.84,2058.0,2883.17,0.71,5.0,5.83,0.86,2,6,0.33,0.0
18.0,19.0,0.95,4860.0,4158.0,1.17,8.0,9.0,0.89,1,1,1.0,0.0
19.0,13.0,1.46,5760.0,1960.0,2.94,9.0,6.0,1.5,1,1,1.0,1.0
13.0,20.0,0.65,2940.0,5040.0,0.58,6.0,1.0,6.0,1,1,1.0,1.0
15.0,17.0,0.88,2520.0,2880.0,0.88,7.0,8.0,0.88,1,1,1.0,1.0
12.0,14.0,0.86,2268.0,2016.0,1.12,5.0,6.0,0.83,1,1,1.0,1.0
14.6,12.2,1.2,2432.8,2518.4,0.97,1.0,5.8,0.17,5,5,1.0,0.0
7.0,7.0,1.0,672.0,895.0,0.75,1.0,3.5,0.29,1,2,0.5,0.0
8.0,10.0,0.8,675.0,960.0,0.7,4.0,4.0,1.0,1,1,1.0,0.0
12.0,9.0,1.33,2186.5,980.0,2.23,5.33,4.0,1.33,6,1,6.0,1.0
15.0,3.0,5.0,3200.0,300.0,10.67,7.0,2.0,3.5,1,1,1.0,1.0
5.0,12.0,0.42,450.0,1728.0,0.26,3.0,5.0,0.6,1,1,1.0,0.0
2.0,17.0,0.12,240.0,3584.0,0.07,1.0,8.0,0.12,1,1,1.0,0.0
7.0,7.25,0.97,640.0,1521.0,0.42,4.0,3.5,1.14,1,4,0.25,0.0
10.4,9.0,1.16,2257.2,1208.0,1.87,4.8,1.0,4.8,5,3,1.67,1.0
15.0,1.0,15.0,2310.0,192.0,12.03,7.0,1.0,7.0,1,1,1.0,1.0
6.0,6.33,0.95,720.0,764.0,0.94,3.0,1.0,3.0,1,3,0.33,0.0
6.0,15.0,0.4,600.0,3276.0,0.18,3.0,7.0,0.43,1,1,1.0,0.0
9.0,20.0,0.45,1400.0,4368.0,0.32,4.0,1.0,4.0,1,1,1.0,0.0
15.0,9.0,1.67,2016.0,864.0,2.33,1.0,4.0,0.25,1,1,1.0,0.0
14.0,9.0,1.56,2100.0,980.0,2.14,1.0,4.0,0.25,1,1,1.0,1.0
3.0,12.0,0.25,320.0,1680.0,0.19,2.0,5.0,0.4,1,1,1.0,0.0
10.8,5.0,2.16,1665.6,429.0,3.88,4.8,1.0,4.8,5,2,2.5,1.0
18.0,18.0,1.0,4320.0,3888.0,1.11,8.0,8.0,1.0,1,1,1.0,1.0
10.6,9.75,1.09,1476.0,1787.5,0.83,1.0,4.62,0.22,5,8,0.62,0.0
20.0,8.0,2.5,7200.0,960.0,7.5,9.0,4.0,2.25,1,1,1.0,1.0
18.0,15.0,1.2,3780.0,3576.0,1.06,8.0,7.0,1.14,1,3,0.33,0.0
15.0,20.0,0.75,2688.0,5103.0,0.53,7.0,9.0,0.78,1,1,1.0,0.0
10.0,9.2,1.09,1152.0,1111.6,1.04,1.0,1.0,1.0,1,5,0.2,0.0
12.83,15.0,0.86,2118.0,2640.0,0.8,5.67,7.0,0.81,6,1,6.0,1.0
10.86,12.67,0.86,1852.57,2009.83,0.92,1.0,1.0,1.0,7,6,1.17,0.0
18.0,10.0,1.8,2912.0,1080.0,2.7,8.0,4.0,2.0,1,1,1.0,1.0
11.0,17.0,0.65,1680.0,3200.0,0.53,5.0,8.0,0.62,1,1,1.0,1.0
3.0,8.4,0.36,270.0,1217.2,0.22,2.0,4.2,0.48,1,5,0.2,0.0
10.0,9.75,1.03,1200.0,1790.38,0.67,1.0,4.62,0.22,1,8,0.12,0.0
11.17,9.17,1.22,2701.83,1418.67,1.9,5.33,1.0,5.33,6,6,1.0,1.0
13.0,9.0,1.44,1458.0,1152.0,1.27,1.0,4.0,0.25,1,1,1.0,0.0
10.71,18.0,0.6,2309.14,4194.0,0.55,5.14,8.0,0.64,7,2,3.5,1.0
9.0,10.62,0.85,960.0,2489.62,0.39,4.0,4.88,0.82,1,8,0.12,0.0
5.0,9.0,0.56,768.0,960.0,0.8,3.0,1.0,3.0,1,1,1.0,1.0
5.0,8.12,0.62,480.0,1100.0,0.44,1.0,3.75,0.27,1,8,0.12,0.0
17.0,8.33,2.04,3528.0,1600.0,2.21,8.0,4.0,2.0,1,6,0.17,0.0
12.38,13.5,0.92,2420.0,1836.0,1.32,5.88,1.0,5.88,8,2,4.0,1.0
8.6,10.14,0.85,1398.0,2368.57,0.59,4.2,4.859999999999999,0.86,5,7,0.71,0.0
20.0,11.0,1.82,3888.0,1750.0,2.22,1.0,5.0,0.2,1,1,1.0,0.0
2.0,1.0,2.0,256.0,180.0,1.42,1.0,1.0,1.0,1,1,1.0,0.0
6.0,1.0,6.0,560.0,192.0,2.92,3.0,1.0,3.0,1,1,1.0,1.0
18.0,19.0,0.95,4928.0,3520.0,1.4,8.0,9.0,0.89,1,1,1.0,1.0
1.0,9.2,0.11,192.0,1374.6,0.14,1.0,4.6,0.22,1,5,0.2,0.0
13.0,14.5,0.9,2960.8,3405.5,0.87,6.0,6.75,0.89,5,4,1.25,1.0
13.0,8.57,1.52,3141.71,1139.43,2.76,6.0,1.0,6.0,7,7,1.0,1.0
11.0,8.5,1.29,1440.0,1451.17,0.99,1.0,4.0,0.25,1,6,0.17,0.0
1.0,11.0,0.09,192.0,1512.0,0.13,1.0,1.0,1.0,1,1,1.0,0.0
1.0,18.0,0.06,192.0,3000.0,0.06,1.0,1.0,1.0,1,1,1.0,0.0
7.0,13.0,0.54,720.0,1920.0,0.38,4.0,6.0,0.67,1,1,1.0,0.0
15.0,9.0,1.67,2156.0,1050.0,2.05,1.0,4.0,0.25,1,1,1.0,1.0
18.0,19.0,0.95,3645.0,4950.0,0.74,8.0,9.0,0.89,1,1,1.0,0.0
10.29,9.75,1.06,1752.57,1719.75,1.02,1.0,4.5,0.22,7,8,0.88,0.0
5.5,10.0,0.55,944.67,1526.75,0.62,2.67,1.0,2.67,6,8,0.75,0.0
7.0,10.0,0.7,875.0,1120.0,0.78,4.0,1.0,4.0,1,1,1.0,0.0
14.75,11.5,1.28,2941.12,2667.75,1.1,1.0,5.25,0.19,8,4,2.0,1.0
5.0,6.0,0.83,480.0,648.0,0.74,3.0,3.0,1.0,1,1,1.0,1.0
2.0,11.33,0.18,216.0,2146.0,0.1,1.0,5.33,0.19,1,3,0.33,0.0
19.0,9.0,2.11,6048.0,1200.0,5.04,9.0,4.0,2.25,1,1,1.0,1.0
11.0,9.57,1.15,1296.0,1705.71,0.76,5.0,4.57,1.09,1,7,0.14,0.0
20.0,12.0,1.67,5040.0,2025.0,2.49,9.0,5.0,1.8,1,1,1.0,0.0
11.0,10.0,1.1,1200.0,1600.0,0.75,5.0,4.0,1.25,1,1,1.0,0.0
20.0,2.0,10.0,4459.0,240.0,18.58,1.0,1.0,1.0,1,1,1.0,1.0
14.0,1.0,14.0,2352.0,192.0,12.25,1.0,1.0,1.0,1,1,1.0,1.0
9.5,11.43,0.83,1992.67,2885.14,0.69,4.5,5.43,0.83,6,7,0.86,0.0
19.0,16.0,1.19,5280.0,3120.0,1.69,9.0,7.0,1.29,1,1,1.0,0.0
8.0,11.0,0.73,864.0,1470.0,0.59,4.0,5.0,0.8,1,1,1.0,0.0
11.0,12.0,0.92,2304.0,2362.17,0.98,5.0,5.67,0.88,1,6,0.17,0.0
10.0,12.67,0.79,1470.0,1828.0,0.8,4.0,1.0,4.0,1,3,0.33,0.0
13.0,10.8,1.2,1600.0,1717.2,0.93,1.0,5.0,0.2,1,5,0.2,0.0
1.0,8.43,0.12,180.0,1246.86,0.14,1.0,4.140000000000001,0.24,1,7,0.14,0.0
16.0,20.0,0.8,2800.0,4752.0,0.59,7.0,1.0,7.0,1,1,1.0,1.0
19.0,11.0,1.73,5292.0,1792.0,2.95,9.0,5.0,1.8,1,1,1.0,1.0
10.71,7.5,1.43,2321.29,891.0,2.61,5.14,3.25,1.58,7,4,1.75,1.0
10.25,17.0,0.6,2138.5,3240.0,0.66,4.88,8.0,0.61,8,1,8.0,1.0
7.5,9.0,0.83,930.75,1150.0,0.81,3.75,4.5,0.83,4,2,2.0,1.0
17.0,1.0,17.0,3402.0,180.0,18.9,1.0,1.0,1.0,1,1,1.0,1.0
6.0,9.0,0.67,504.0,1336.0,0.38,3.0,4.0,0.75,1,2,0.5,0.0
10.0,4.0,2.5,1200.0,384.0,3.12,1.0,1.0,1.0,1,1,1.0,1.0
13.0,5.0,2.6,2400.0,500.0,4.8,6.0,3.0,2.0,1,1,1.0,1.0
3.5,9.4,0.37,351.0,1951.2,0.18,2.0,4.6,0.43,2,5,0.4,0.0
17.0,9.38,1.81,4536.0,1484.38,3.06,8.0,1.0,8.0,1,8,0.12,0.0
4.0,13.0,0.31,384.0,2592.0,0.15,2.0,6.0,0.33,1,1,1.0,0.0
15.0,18.0,0.83,2430.0,3969.0,0.61,7.0,8.0,0.88,1,1,1.0,0.0
11.0,6.4,1.72,1470.0,627.2,2.34,5.0,3.2,1.56,1,5,0.2,0.0
11.0,9.0,1.22,1400.0,1008.0,1.39,5.0,1.0,5.0,1,1,1.0,1.0
1.5,17.0,0.09,204.0,3528.0,0.06,1.0,1.0,1.0,2,1,2.0,0.0
4.0,18.0,0.22,360.0,3600.0,0.1,2.0,1.0,2.0,1,1,1.0,0.0
20.0,18.0,1.11,4320.0,3840.0,1.12,9.0,1.0,9.0,1,1,1.0,1.0
2.0,5.6,0.36,240.0,723.2,0.33,1.0,2.8,0.36,1,5,0.2,0.0
3.0,19.0,0.16,300.0,4320.0,0.07,2.0,9.0,0.22,1,1,1.0,0.0
18.0,15.0,1.2,3600.0,3240.0,1.11,1.0,7.0,0.14,1,1,1.0,0.0
13.0,19.0,0.68,1792.0,5832.0,0.31,1.0,9.0,0.11,1,1,1.0,0.0
19.0,1.0,19.0,6048.0,192.0,31.5,9.0,1.0,9.0,1,1,1.0,1.0
11.0,8.0,1.38,1792.0,1008.0,1.78,5.0,4.0,1.25,1,1,1.0,1.0
13.0,17.0,0.76,2340.0,4116.0,0.57,6.0,8.0,0.75,1,1,1.0,0.0
20.0,11.5,1.74,4368.0,1746.0,2.5,9.0,5.5,1.64,1,2,0.5,0.0
6.0,6.0,1.0,504.0,525.0,0.96,1.0,3.0,0.33,1,2,0.5,0.0
2.0,5.0,0.4,240.0,500.0,0.48,1.0,1.0,1.0,1,1,1.0,0.0
3.0,13.83,0.22,320.0,3142.67,0.1,2.0,6.33,0.32,1,6,0.17,0.0
8.5,8.71,0.98,1284.75,1448.57,0.89,3.88,4.29,0.9,8,7,1.14,1.0
18.0,17.0,1.06,3850.0,4320.0,0.89,8.0,8.0,1.0,1,1,1.0,1.0
13.33,8.2,1.63,3366.0,1054.4,3.19,6.33,4.0,1.58,3,5,0.6,1.0
10.0,16.0,0.62,2517.0,3072.0,0.82,4.75,1.0,4.75,4,1,4.0,1.0
4.0,12.88,0.31,336.0,2844.62,0.12,2.0,6.12,0.33,1,8,0.12,0.0
8.0,9.0,0.89,720.0,980.0,0.73,1.0,4.0,0.25,1,1,1.0,0.0
10.0,11.0,0.91,2016.0,1764.0,1.14,4.0,5.0,0.8,1,1,1.0,0.0
8.0,4.0,2.0,720.0,450.0,1.6,4.0,2.0,2.0,1,1,1.0,1.0
7.0,3.0,2.33,700.0,300.0,2.33,4.0,2.0,2.0,1,1,1.0,1.0
18.0,18.0,1.0,4080.0,3465.0,1.18,8.0,8.0,1.0,1,1,1.0,1.0
12.5,10.8,1.16,2226.0,2098.4,1.06,1.0,5.0,0.2,4,5,0.8,0.0
9.0,1.0,9.0,882.0,180.0,4.9,4.0,1.0,4.0,1,1,1.0,1.0
4.0,9.6,0.42,288.0,1330.0,0.22,2.0,4.6,0.43,1,5,0.2,0.0
20.0,5.0,4.0,5500.0,500.0,11.0,9.0,3.0,3.0,1,1,1.0,1.0
19.0,12.0,1.58,5376.0,1320.0,4.07,9.0,5.0,1.8,1,1,1.0,1.0
10.0,3.0,3.33,1800.0,216.0,8.33,4.0,2.0,2.0,1,1,1.0,1.0
19.0,2.0,9.5,5832.0,240.0,24.3,9.0,1.0,9.0,1,1,1.0,1.0
11.0,7.0,1.57,1260.0,864.0,1.46,1.0,4.0,0.25,1,1,1.0,1.0
1.0,12.25,0.08,180.0,2690.75,0.07,1.0,5.62,0.18,1,8,0.12,0.0
13.0,13.29,0.98,2426.5,2502.29,0.97,6.0,5.86,1.02,2,7,0.29,0.0
5.0,7.0,0.71,432.0,700.0,0.62,3.0,4.0,0.75,1,1,1.0,0.0
8.0,6.0,1.33,864.0,560.0,1.54,4.0,1.0,4.0,1,1,1.0,1.0
4.0,16.0,0.25,400.0,4158.0,0.1,2.0,7.0,0.29,1,1,1.0,0.0
1.0,19.0,0.05,192.0,5760.0,0.03,1.0,9.0,0.11,1,1,1.0,0.0
11.0,9.0,1.22,1260.0,864.0,1.46,5.0,1.0,5.0,1,1,1.0,1.0
19.0,15.0,1.27,7056.0,2916.0,2.42,9.0,7.0,1.29,1,1,1.0,0.0
19.0,16.0,1.19,6048.0,3920.0,1.54,9.0,7.0,1.29,1,1,1.0,1.0
10.0,13.0,0.77,1008.0,2184.0,0.46,1.0,6.0,0.17,1,1,1.0,0.0
4.0,3.0,1.33,360.0,400.0,0.9,1.0,2.0,0.5,1,1,1.0,1.0
1.0,8.25,0.12,192.0,1104.0,0.17,1.0,1.0,1.0,1,4,0.25,0.0
13.0,15.0,0.87,1386.0,3374.12,0.41,6.0,6.88,0.87,1,8,0.12,0.0
16.0,9.0,1.78,3150.0,1080.0,2.92,7.0,1.0,7.0,1,1,1.0,1.0
1.0,5.0,0.2,180.0,675.0,0.27,1.0,3.0,0.33,1,1,1.0,1.0
5.0,13.4,0.37,500.0,3001.2,0.17,3.0,6.2,0.48,1,5,0.2,0.0
13.0,3.0,4.33,1944.0,300.0,6.48,6.0,2.0,3.0,1,1,1.0,1.0
14.0,7.0,2.0,2736.0,756.0,3.62,6.5,3.0,2.17,2,2,1.0,1.0
13.29,11.8,1.13,2288.29,2194.8,1.04,6.0,5.4,1.11,7,5,1.4,1.0
2.0,9.2,0.22,240.0,1190.4,0.2,1.0,1.0,1.0,1,5,0.2,0.0
4.0,16.0,0.25,384.0,2912.0,0.13,1.0,7.5,0.13,1,2,0.5,0.0
18.5,3.67,5.04,4032.0,390.67,10.32,8.5,1.0,8.5,2,3,0.67,1.0
20.0,12.0,1.67,3920.0,1485.0,2.64,9.0,5.0,1.8,1,1,1.0,1.0
9.0,16.0,0.56,1680.0,2560.0,0.66,4.0,7.0,0.57,1,1,1.0,0.0
16.0,16.0,1.0,4032.0,2376.0,1.7,7.0,1.0,7.0,1,1,1.0,1.0
17.0,14.0,1.21,3456.0,2633.75,1.31,8.0,6.38,1.25,1,8,0.12,0.0
13.0,7.75,1.68,2122.12,1003.0,2.12,1.0,3.5,0.29,8,4,2.0,1.0
4.0,6.0,0.67,400.0,800.0,0.5,2.0,3.0,0.67,1,1,1.0,0.0
20.0,11.83,1.69,6160.0,2472.0,2.49,9.0,5.67,1.59,1,6,0.17,0.0
20.0,10.0,2.0,6160.0,1680.0,3.67,9.0,4.0,2.25,1,1,1.0,1.0
3.0,16.0,0.19,360.0,3696.0,0.1,2.0,7.0,0.29,1,1,1.0,0.0
10.0,2.0,5.0,1852.5,216.0,8.58,4.75,1.0,4.75,4,1,4.0,1.0
4.0,8.67,0.46,315.0,1460.67,0.22,2.0,4.0,0.5,1,6,0.17,0.0
3.0,11.4,0.26,252.0,2098.8,0.12,2.0,5.4,0.37,1,5,0.2,0.0
7.0,1.0,7.0,1080.0,180.0,6.0,4.0,1.0,4.0,1,1,1.0,1.0
11.0,14.5,0.76,1672.0,2624.75,0.64,5.5,6.75,0.81,2,4,0.5,0.0
16.0,1.0,16.0,3024.0,192.0,15.75,7.0,1.0,7.0,1,1,1.0,1.0
5.0,7.0,0.71,384.0,864.0,0.44,3.0,4.0,0.75,1,1,1.0,0.0
13.0,5.0,2.6,2200.0,600.0,3.67,6.0,3.0,2.0,1,1,1.0,1.0
1.0,7.0,0.14,192.0,750.0,0.26,1.0,4.0,0.25,1,1,1.0,0.0
15.0,9.0,1.67,2310.0,960.0,2.41,1.0,4.0,0.25,1,1,1.0,0.0
9.33,8.0,1.17,1120.0,960.0,1.17,1.0,4.0,0.25,3,1,3.0,1.0
6.0,11.0,0.55,560.0,1100.0,0.51,3.0,1.0,3.0,1,1,1.0,0.0
13.0,8.0,1.62,1920.0,756.0,2.54,1.0,1.0,1.0,1,1,1.0,1.0
12.4,10.5,1.18,2181.8,1972.0,1.11,5.6,1.0,5.6,5,2,2.5,1.0
7.0,12.0,0.58,800.0,2555.33,0.31,4.0,5.67,0.71,1,6,0.17,0.0
20.0,20.0,1.0,6480.0,4704.0,1.38,9.0,9.0,1.0,1,1,1.0,1.0
15.0,5.0,3.0,2646.0,480.0,5.51,1.0,3.0,0.33,1,1,1.0,1.0
14.0,5.0,2.8,2700.0,500.0,5.4,6.0,3.0,2.0,1,1,1.0,1.0
4.0,18.0,0.22,375.0,5184.0,0.07,1.0,8.0,0.12,1,1,1.0,0.0
14.0,19.0,0.74,1980.0,4158.0,0.48,1.0,1.0,1.0,1,1,1.0,0.0
6.33,8.5,0.74,733.33,1664.0,0.44,3.33,4.0,0.83,3,2,1.5,0.0
13.0,4.0,3.25,1512.0,375.0,4.03,1.0,1.0,1.0,1,1,1.0,1.0
9.5,14.67,0.65,1802.5,3096.0,0.58,4.75,6.67,0.71,4,3,1.33,0.0
20.0,2.0,10.0,5040.0,240.0,21.0,9.0,1.0,9.0,1,1,1.0,1.0
10.86,12.2,0.89,1947.43,2026.2,0.96,5.14,1.0,5.14,7,5,1.4,1.0
13.0,19.0,0.68,1800.0,4312.0,0.42,6.0,9.0,0.67,1,1,1.0,0.0
19.0,7.0,2.71,5760.0,700.0,8.23,9.0,4.0,2.25,1,1,1.0,1.0
11.0,12.86,0.86,1470.0,2631.71,0.56,5.0,6.0,0.83,1,7,0.14,0.0
17.0,13.0,1.31,3456.0,1800.0,1.92,8.0,1.0,8.0,1,1,1.0,0.0
20.0,17.0,1.18,5184.0,3240.0,1.6,1.0,8.0,0.12,1,1,1.0,1.0
7.2,6.67,1.08,849.6,1460.0,0.58,1.0,3.33,0.3,5,3,1.67,1.0
1.0,3.0,0.33,192.0,300.0,0.64,1.0,2.0,0.5,1,1,1.0,0.0
11.0,16.0,0.69,2016.0,3328.0,0.61,5.0,7.0,0.71,1,1,1.0,0.0
8.0,16.0,0.5,840.0,3328.0,0.25,4.0,7.0,0.57,1,1,1.0,0.0
5.8,10.5,0.55,1136.0,2222.67,0.51,3.0,5.0,0.6,5,6,0.83,0.0
11.88,10.33,1.15,2120.0,1626.0,1.3,5.5,4.67,1.18,8,6,1.33,1.0
14.0,10.0,1.4,3087.0,1000.0,3.09,6.0,1.0,6.0,1,1,1.0,1.0
